"serial","father","child","depth","access"
"url_703","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Stuntnuts_Does_School_Fight","1","True"
"url_704","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Men_in_Black_II","1","True"
"url_705","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Men_in_Black_3","1","True"
"url_706","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_unproduced_film_projects_based_on_Marvel_Comics","1","True"
"url_707","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_unproduced_films_based_on_Marvel_Comics_imprints_publications","1","True"
"url_708","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_unproduced_20th_Century_Fox_projects_based_on_Marvel_Comics","1","True"
"url_709","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_unproduced_X-Men_film_series_projects","1","True"
"url_710","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/I_Am_Not_a_Hipster","1","True"
"url_711","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Short_Term_12","1","True"
"url_712","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Just_Mercy","1","True"
"url_713","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Lego_Batman_Movie","1","True"
"url_714","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Lousy_Carter","1","True"
"url_715","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Fart-Break_Hotel","1","True"
"url_716","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Art_of_Discourse","1","True"
"url_717","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Anthropology_101","1","True"
"url_718","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Conspiracy_Theories_and_Interior_Design","1","True"
"url_719","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Paradigms_of_Human_Memory","1","True"
"url_720","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Remedial_Chaos_Theory","1","True"
"url_721","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Digital_Exploration_of_Interior_Design","1","True"
"url_722","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Repilot","1","True"
"url_723","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Emotional_Consequences_of_Broadcast_Television","1","True"
"url_724","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/You_Debt_Your_Life","1","True"
"url_725","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Ricky_Spanish","1","True"
"url_726","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Basic_Intergluteal_Numismatics","1","True"
